"LTER_site","local_site","logger","date","year","jday","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg","flag_airtemp_avg","rh_max","flag_rh_max","rh_min","flag_rh_min","rh_avg","flag_rh_avg","bp_max","flag_bp_max","bp_min","flag_bp_min","bp_avg","flag_bp_avg","ws_max","flag_ws_max","ws_min","flag_ws_min","ws_avg","flag_ws_avg","wd","flag_wd","solrad_avg","flag_solrad_avg","solrad_tot","flag_solrad_tot","soiltemp_5cm_avg","flag_soiltemp_5cm_avg","soilmoist_5cm_avg","flag_soilmoist_5cm_avg","airtemp_hmp1_max","flag_airtemp_hmp1_max","airtemp_hmp1_min","flag_airtemp_hmp1_min","airtemp_hmp1_avg","flag_airtemp_hmp1_avg","airtemp_hmp2_max","flag_airtemp_hmp2_max","airtemp_hmp2_min","flag_airtemp_hmp2_min","airtemp_hmp2_avg","flag_airtemp_hmp2_avg","airtemp_hmp3_max","flag_airtemp_hmp3_max","airtemp_hmp3_min","flag_airtemp_hmp3_min","airtemp_hmp3_avg","flag_airtemp_hmp3_avg","rh_hmp1_max","flag_rh_hmp1_max","rh_hmp1_min","flag_rh_hmp1_min","rh_hmp1_avg","flag_rh_hmp1_avg","rh_hmp2_max","flag_rh_hmp2_max","rh_hmp2_min","flag_rh_hmp2_min","rh_hmp2_avg","flag_rh_hmp2_avg","rh_hmp3_max","flag_rh_hmp3_max","rh_hmp3_min","flag_rh_hmp3_min","rh_hmp3_avg","flag_rh_hmp3_avg"
"NWT","d1","cr23x",2000-08-20,2000,233,12.37,"n",4.694,"n",7.65,"n",95.3,"n",46.79,"n",73.5,"n",653.8,"n",652.2,"n",653.1,"n",18.78,"n",0.333,"n",7.97,"n",260,"n",NaN,"n",18.74,"n",8.54,"n",0.27,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-21,2000,234,13.64,"n",4.607,"n",8.32,"n",78.8,"n",31.3,"n",57.56,"n",655,"n",653,"n",654,"n",17.99,"n",0.059,"n",6.095,"n",248,"n",NaN,"n",20.29,"n",8.45,"n",0.268,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-22,2000,235,14.73,"n",3.401,"n",7.41,"n",100,"n",33.67,"n",69.57,"n",655.6,"n",653.4,"n",654.7,"n",32.42,"n",0.039,"n",6.02,"n",251,"n",NaN,"n",19.53,"n",8.7,"n",0.257,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-23,2000,236,14.4,"n",4.544,"n",8.24,"n",84.4,"n",31.81,"n",65.81,"n",657.9,"n",654.1,"n",656.4,"n",20.13,"n",0.314,"n",7.8,"n",258.2,"n",NaN,"n",23.81,"n",8.87,"n",0.251,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-24,2000,237,15.27,"n",6.627,"n",10.01,"n",81.7,"n",32.77,"n",59.14,"n",658.3,"n",656.7,"n",657.4,"n",12.5,"n",0.039,"n",3.188,"n",250.6,"n",NaN,"n",21.03,"n",9.47,"n",0.24,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-25,2000,238,14.98,"n",5.04,"n",8.98,"n",100,"n",48.68,"n",73.3,"n",657.2,"n",654,"n",655.8,"n",14.52,"n",0.314,"n",5.735,"n",223.7,"n",NaN,"n",19.55,"n",9.42,"n",0.231,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-26,2000,239,13.16,"n",5.058,"n",7.91,"n",100,"n",52.98,"n",77.2,"n",654.1,"n",649.9,"n",652,"n",22.68,"n",0.039,"n",8.46,"n",265.2,"n",NaN,"n",15.62,"n",9.02,"n",0.236,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-27,2000,240,12.3,"n",4.634,"n",8.02,"n",100,"n",55.88,"n",79.1,"n",651.3,"n",648.9,"n",650.3,"n",21.36,"n",0.039,"n",9.79,"n",257.8,"n",NaN,"n",22.81,"n",8.88,"n",0.237,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-28,2000,241,14.15,"n",3.497,"n",7.44,"n",100,"n",54.35,"n",84.5,"n",653.9,"n",649.2,"n",651.9,"n",21.36,"n",0.059,"n",8.4,"n",246.1,"n",NaN,"n",14.89,"n",8.52,"n",0.252,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-29,2000,242,14.48,"n",4.369,"n",7.87,"n",100,"n",52.65,"n",82.5,"n",653.4,"n",650.3,"n",652.2,"n",13.9,"n",0.039,"n",5.687,"n",228.5,"n",NaN,"n",16.64,"n",8.1,"n",0.38,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-30,2000,243,11.71,"n",3.104,"n",6.488,"n",100,"n",65.27,"n",87.2,"n",650.4,"n",646.9,"n",648.9,"n",23.07,"n",1.725,"n",12.13,"n",256.7,"n",NaN,"n",18.04,"n",7.86,"n",0.398,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-08-31,2000,244,11.15,"n",2.196,"n",5.449,"n",100,"n",55.71,"n",84.9,"n",650.5,"n",648.4,"n",649.3,"n",14.11,"n",0.039,"n",4.551,"n",235.9,"n",NaN,"n",14.43,"n",7.47,"n",0.401,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-01,2000,245,10.48,"n",3.047,"n",5.737,"n",100,"n",48.19,"n",78.4,"n",651.3,"n",647.7,"n",650,"n",22.5,"n",0.02,"n",5.551,"n",221.7,"n",NaN,"n",12.99,"n",6.946,"n",0.403,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-02,2000,246,11.29,"n",1.434,"n",5.574,"n",89.8,"n",28.14,"n",56.62,"n",651.5,"n",647,"n",649.7,"n",22.72,"n",0.039,"n",7.82,"n",256.8,"n",NaN,"n",25.14,"n",6.897,"n",0.388,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-03,2000,247,11.42,"n",3.686,"n",6.989,"n",67.73,"n",37.52,"n",51.64,"n",652.8,"n",649.8,"n",651.6,"n",19.56,"n",0.039,"n",5.57,"n",240.7,"n",NaN,"n",17.22,"n",6.925,"n",0.365,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-04,2000,248,14.54,"n",5.14,"n",9.41,"n",66.02,"n",30.89,"n",48.47,"n",655,"n",652.1,"n",653.8,"n",16.33,"n",0.372,"n",5.082,"n",208.2,"n",NaN,"n",18.15,"n",7.55,"n",0.35,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-05,2000,249,16.56,"n",3.927,"n",9.51,"n",100,"n",30.45,"n",58.82,"n",654.8,"n",650.8,"n",653.3,"n",26.15,"n",0.039,"n",6.791,"n",234.5,"n",NaN,"n",17.97,"n",8,"n",0.349,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-06,2000,250,11.59,"n",1.754,"n",6.571,"n",100,"n",44.43,"n",66.08,"n",653.4,"n",650.4,"n",651.7,"n",24.56,"n",0.157,"n",10.41,"n",258.2,"n",NaN,"n",18.18,"n",7.17,"n",0.371,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-07,2000,251,12.15,"n",1.864,"n",6.409,"n",89.8,"n",29.19,"n",60.24,"n",653.8,"n",650.5,"n",652,"n",17.64,"n",0.039,"n",5.887,"n",255.2,"n",NaN,"n",22.54,"n",7.4,"n",0.364,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-08,2000,252,11.5,"n",0.243,"n",4.24,"n",100,"n",55.36,"n",87.5,"n",650.8,"n",640.9,"n",646.8,"n",33.81,"n",0.039,"n",11.22,"n",256.4,"n",NaN,"n",17.83,"n",6.804,"n",0.389,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-09,2000,253,8.65,"n",0.138,"n",3.958,"n",100,"n",39.39,"n",70.1,"n",648.6,"n",639.9,"n",644.7,"n",35.81,"n",0.764,"n",14,"n",268.1,"n",NaN,"n",24.06,"n",5.612,"n",0.409,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-10,2000,254,11.47,"n",2.955,"n",6.563,"n",71,"n",27.18,"n",46.33,"n",650.5,"n",646.4,"n",648.4,"n",29.99,"n",0.059,"n",11.92,"n",265.1,"n",NaN,"n",20.36,"n",5.443,"n",0.387,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-11,2000,255,10.24,"n",3.612,"n",6.086,"n",53.26,"n",28.14,"n",40.64,"n",651.3,"n",646.8,"n",649.5,"n",29.09,"n",0.098,"n",11.62,"n",269.1,"n",NaN,"n",18.31,"n",5.435,"n",0.368,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-12,2000,256,12.59,"n",3.38,"n",7.61,"n",67.13,"n",29.88,"n",45.34,"n",654,"n",649.8,"n",652.3,"n",23.48,"n",0.294,"n",11.58,"n",267.4,"n",NaN,"n",24.89,"n",6.08,"n",0.353,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-13,2000,257,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-14,2000,258,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-15,2000,259,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-16,2000,260,17.66,"n",7.92,"n",11.6,"n",35.01,"n",18.57,"n",27.09,"n",656.5,"n",654.5,"n",655.6,"n",10.13,"n",0.039,"n",4.436,"n",264.6,"n",NaN,"n",23.13,"n",8.5,"n",0.312,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-17,2000,261,16.11,"n",3.979,"n",10.45,"n",78.2,"n",21.85,"n",36.23,"n",654.7,"n",650.8,"n",653.3,"n",18.42,"n",0.039,"n",5.762,"n",242.3,"n",NaN,"n",17.79,"n",8.46,"n",0.305,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-18,2000,262,8.81,"n",1.187,"n",4.221,"n",100,"n",39.95,"n",78.8,"n",650.9,"n",647.1,"n",649.2,"n",25.34,"n",1.274,"n",11.59,"n",259.5,"n",NaN,"n",18.03,"n",7.2,"n",0.304,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-19,2000,263,8.08,"n",-1.969,"n",3.912,"n",100,"n",60,"n",79.8,"n",647.7,"n",642.6,"n",644.8,"n",27.01,"n",0.49,"n",12.47,"n",267.3,"n",NaN,"n",16.16,"n",6.237,"n",0.303,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-20,2000,264,4.327,"n",-4.67,"n",-0.288,"n",100,"n",31.29,"n",75.2,"n",645.8,"n",641.5,"n",644.4,"n",25.24,"n",0.039,"n",9.69,"n",264.6,"n",NaN,"n",23.74,"n",4.668,"n",0.352,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-21,2000,265,5.929,"n",-1.693,"n",1.21,"n",100,"n",61.12,"n",89.9,"n",641.9,"n",636.4,"n",639,"n",30.18,"n",0.157,"n",12.88,"n",265.5,"n",NaN,"n",7.45,"n",3.433,"n",0.362,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-22,2000,266,7.12,"n",-0.349,"n",3.112,"n",100,"n",46.4,"n",81.5,"n",640.2,"n",637,"n",638.7,"n",20.42,"n",0.02,"n",6.149,"n",231.5,"n",NaN,"n",12.96,"n",3.472,"n",0.408,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-23,2000,267,4.635,"n",-9.17,"n",-1.632,"n",100,"n",33.9,"n",75.1,"n",641.5,"n",638.3,"n",639.7,"n",22.56,"n",0,"n",5.463,"n",210.7,"n",NaN,"n",12.41,"n",2.769,"n",0.413,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-24,2000,268,-3.052,"n",-11.13,"n",-8.42,"n",100,"n",14.13,"n",92.2,"n",650.6,"n",641,"n",645,"n",22.29,"n",1.94,"n",12.66,"n",277.7,"n",NaN,"n",17.81,"n",1.374,"n",0.4,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-25,2000,269,5.588,"n",-3.484,"n",1.188,"n",59.4,"n",12.12,"n",26.7,"n",651.7,"n",649.3,"n",650.6,"n",19.99,"n",0.039,"n",8.46,"n",271.6,"n",NaN,"n",22.8,"n",0.838,"n",0.385,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-26,2000,270,6.607,"n",-0.246,"n",2.355,"n",62.27,"n",12.33,"n",31.51,"n",651.9,"n",649,"n",650.7,"n",21.03,"n",0.196,"n",9.12,"n",267.7,"n",NaN,"n",22.59,"n",0.952,"n",0.38,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-27,2000,271,7.45,"n",-0.784,"n",2.696,"n",82.8,"n",28.91,"n",49.65,"n",654.6,"n",650.6,"n",652.8,"n",22.74,"n",0.255,"n",10.61,"n",268.7,"n",NaN,"n",22.16,"n",1.852,"n",0.377,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-28,2000,272,9.07,"n",1.766,"n",4.832,"n",73.1,"n",40.81,"n",55.82,"n",654.3,"n",649.9,"n",652.8,"n",19.42,"n",0.039,"n",9.26,"n",268.4,"n",NaN,"n",18.73,"n",2.961,"n",0.369,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-29,2000,273,7.16,"n",0.19,"n",2.872,"n",100,"n",56.59,"n",86.5,"n",650.8,"n",647.4,"n",649.5,"n",27.32,"n",0.235,"n",11.86,"n",264.7,"n",NaN,"n",9.14,"n",2.757,"n",0.371,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-09-30,2000,274,6.363,"n",0.708,"n",2.931,"n",100,"n",50.18,"n",80.3,"n",648.4,"n",645.7,"n",647.3,"n",28.26,"n",0.412,"n",15.12,"n",270.6,"n",NaN,"n",11.11,"n",2.376,"n",0.376,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-10-01,2000,275,9.12,"n",1.798,"n",4.743,"n",75.1,"n",33.35,"n",53.79,"n",646.6,"n",643,"n",645.1,"n",35.48,"n",0.039,"n",14.65,"n",266.9,"n",NaN,"n",13.31,"n",2.618,"n",0.368,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-10-02,2000,276,10.17,"n",2.896,"n",5.594,"n",51.8,"n",28.07,"n",40.29,"n",647.3,"n",644.7,"n",646.3,"n",28.5,"n",0.078,"n",11.21,"n",272.5,"n",NaN,"n",17.5,"n",3.208,"n",0.36,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-10-03,2000,277,8.72,"n",-0.444,"n",2.911,"n",100,"n",42.02,"n",68.09,"n",647.5,"n",644.9,"n",646.5,"n",25.72,"n",0.039,"n",9.58,"n",266.5,"n",NaN,"n",12.18,"n",3.077,"n",0.357,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-10-04,2000,278,4.014,"n",-2.247,"n",0.748,"n",100,"n",48.48,"n",80.1,"n",646.8,"n",642.8,"n",644.5,"n",26.91,"n",1.705,"n",13.56,"n",264.5,"n",NaN,"n",13.34,"n",2.262,"n",0.357,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-10-05,2000,279,3.111,"n",-4.124,"n",-1.464,"n",100,"n",35.08,"n",62.39,"n",647.3,"n",643.1,"n",645.4,"n",30.93,"n",0.235,"n",11.34,"n",269.2,"n",NaN,"n",17.03,"n",1.403,"n",0.357,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-10-06,2000,280,3.537,"n",-4.263,"n",-1.072,"n",46.59,"n",22.86,"n",31.64,"n",648.6,"n",645.9,"n",647.1,"n",21.68,"n",0.078,"n",10.5,"n",264.2,"n",NaN,"n",19.87,"n",1.075,"n",0.349,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2000-10-07,2000,281,4.267,"n",-6.163,"n",-2.184,"n",62.04,"n",23.36,"n",37.56,"n",650.3,"n",648,"n",649.4,"n",19.03,"n",0,"n",5.823,"n",265.4,"n",NaN,"n",19.89,"n",1.06,"n",0.344,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
