"LTER_site","local_site","logger","date","airtemp_max","airtemp_min","airtemp_avg","Year","Month","airtemp_max_interpolated","airtemp_min_interpolated","airtemp_avg_interpolated"
"NWT","d1","cr23x",2008-09-21,NA,NA,NA,2008,9,12.2471428571429,3.12892857142857,6.45221428571429
"NWT","d1","cr23x",2008-09-22,NA,NA,NA,2008,9,12.2085714285714,3.20271428571429,6.46485714285714
"NWT","d1","cr23x",2008-09-23,NA,NA,NA,2008,9,12.17,3.2765,6.4775
"NWT","d1","cr23x",2008-09-24,NA,NA,NA,2008,9,12.1314285714286,3.35028571428571,6.49014285714286
"NWT","d1","cr23x",2008-09-25,NA,NA,NA,2008,9,12.0928571428571,3.42407142857143,6.50278571428571
"NWT","d1","cr23x",2008-09-26,NA,NA,NA,2008,9,12.0542857142857,3.49785714285714,6.51542857142857
"NWT","d1","cr23x",2008-09-27,NA,NA,NA,2008,9,12.0157142857143,3.57164285714286,6.52807142857143
"NWT","d1","cr23x",2008-09-28,NA,NA,NA,2008,9,11.9771428571429,3.64542857142857,6.54071428571429
"NWT","d1","cr23x",2008-09-29,NA,NA,NA,2008,9,11.9385714285714,3.71921428571429,6.55335714285714
"NWT","d1","cr23x",2008-09-30,11.9,3.793,6.566,2008,9,11.9,3.793,6.566
"NWT","d1","cr23x",2008-10-01,11.36,2.19,5.863,2008,10,11.36,2.19,5.863
"NWT","d1","cr23x",2008-10-02,9.57,-0.728,3.257,2008,10,9.57,-0.728,3.257
"NWT","d1","cr23x",2008-10-03,9.88,0.636,3.232,2008,10,9.88,0.636,3.232
"NWT","d1","cr23x",2008-10-04,5.512,-1.379,1.714,2008,10,5.512,-1.379,1.714
"NWT","d1","cr23x",2008-10-05,5.145,-3.8,-1.136,2008,10,5.145,-3.8,-1.136
"NWT","d1","cr23x",2008-10-06,-2.087,-7.61,-4.992,2008,10,-2.087,-7.61,-4.992
"NWT","d1","cr23x",2008-10-07,NA,-6.405,-0.892,2008,10,2.6965,-6.405,-0.892
"NWT","d1","cr23x",2008-10-08,7.48,-1.363,2.135,2008,10,7.48,-1.363,2.135
"NWT","d1","cr23x",2008-10-09,9.79,0.223,3.904,2008,10,9.79,0.223,3.904
"NWT","d1","cr23x",2008-10-10,7.15,-3.015,2.131,2008,10,7.15,-3.015,2.131
"NWT","d1","cr23x",2008-10-11,3.885,-4.564,-0.376,2008,10,3.885,-4.564,-0.376
"NWT","d1","cr23x",2008-10-12,-1.469,-12.09,-5.778,2008,10,-1.469,-12.09,-5.778
"NWT","d1","cr23x",2008-10-13,-2.389,-13.74,-8.84,2008,10,-2.389,-13.74,-8.84
"NWT","d1","cr23x",2008-10-14,-0.358,-6.679,-3.661,2008,10,-0.358,-6.679,-3.661
"NWT","d1","cr23x",2008-10-15,1.609,-7.5,-2.902,2008,10,1.609,-7.5,-2.902
"NWT","d1","cr23x",2008-10-16,2.629,-3.916,-1.616,2008,10,2.629,-3.916,-1.616
"NWT","d1","cr23x",2008-10-17,5.303,-4.086,0.292,2008,10,5.303,-4.086,0.292
"NWT","d1","cr23x",2008-10-18,7.37,0.506,3.672,2008,10,7.37,0.506,3.672
"NWT","d1","cr23x",2008-10-19,4.569,-3.81,0.058,2008,10,4.569,-3.81,0.058
"NWT","d1","cr23x",2008-10-20,6.175,-4.069,-0.656,2008,10,6.175,-4.069,-0.656
"NWT","d1","cr23x",2008-10-21,-1.404,-12.61,-5.906,2008,10,-1.404,-12.61,-5.906
"NWT","d1","cr23x",2008-10-22,-11.98,-15.83,-14.11,2008,10,-11.98,-15.83,-14.11
"NWT","d1","cr23x",2008-10-23,-5.003,-15.29,-9.11,2008,10,-5.003,-15.29,-9.11
"NWT","d1","cr23x",2008-10-24,-3.27,-8.02,-5.634,2008,10,-3.27,-8.02,-5.634
"NWT","d1","cr23x",2008-10-25,1.999,-5.835,-2.259,2008,10,1.999,-5.835,-2.259
"NWT","d1","cr23x",2008-10-26,1.688,-5.409,-2.518,2008,10,1.688,-5.409,-2.518
"NWT","d1","cr23x",2008-10-27,4.534,-2.458,1.178,2008,10,4.534,-2.458,1.178
"NWT","d1","cr23x",2008-10-28,NA,-0.537,1.831,2008,10,4.893,-0.537,1.831
"NWT","d1","cr23x",2008-10-29,5.252,-1.897,1.515,2008,10,5.252,-1.897,1.515
"NWT","d1","cr23x",2008-10-30,4.141,-2.434,0.729,2008,10,4.141,-2.434,0.729
"NWT","d1","cr23x",2008-10-31,8.29,-0.309,2.558,2008,10,8.29,-0.309,2.558
"NWT","d1","cr23x",2008-11-01,5.343,-0.842,1.43,2008,11,5.343,-0.842,1.43
"NWT","d1","cr23x",2008-11-02,7,-2.285,1.746,2008,11,7,-2.285,1.746
"NWT","d1","cr23x",2008-11-03,1.492,-5.747,-2.389,2008,11,1.492,-5.747,-2.389
"NWT","d1","cr23x",2008-11-04,0.747,-7.44,-3.309,2008,11,0.747,-7.44,-3.309
"NWT","d1","cr23x",2008-11-05,-6.971,-17.45,-14.01,2008,11,-6.971,-17.45,-14.01
"NWT","d1","cr23x",2008-11-06,-14.17,-18.51,-16.88,2008,11,-14.17,-18.51,-16.88
"NWT","d1","cr23x",2008-11-07,NA,NA,NA,2008,11,-12.5036,-16.938,-15.278
"NWT","d1","cr23x",2008-11-08,NA,NA,NA,2008,11,-10.8372,-15.366,-13.676
"NWT","d1","cr23x",2008-11-09,NA,NA,NA,2008,11,-9.1708,-13.794,-12.074
"NWT","d1","cr23x",2008-11-10,NA,NA,NA,2008,11,-7.5044,-12.222,-10.472
"NWT","d1","cr23x",2008-11-11,-5.838,-10.65,-8.87,2008,11,-5.838,-10.65,-8.87
"NWT","d1","cr23x",2008-11-12,-5.792,-10.47,-8.43,2008,11,-5.792,-10.47,-8.43
"NWT","d1","cr23x",2008-11-13,NA,-9.88,-5.577,2008,11,-7.671,-9.88,-5.577
"NWT","d1","cr23x",2008-11-14,-9.55,-16.72,-14.59,2008,11,-9.55,-16.72,-14.59
"NWT","d1","cr23x",2008-11-15,-2.696,-15.75,-7.97,2008,11,-2.696,-15.75,-7.97
"NWT","d1","cr23x",2008-11-16,-1.68,-7.36,-4.091,2008,11,-1.68,-7.36,-4.091
"NWT","d1","cr23x",2008-11-17,0.269,-5.567,-2.148,2008,11,0.269,-5.567,-2.148
"NWT","d1","cr23x",2008-11-18,2.936,-2.42,0.326,2008,11,2.936,-2.42,0.326
"NWT","d1","cr23x",2008-11-19,1.688,-7.27,-2.314,2008,11,1.688,-7.27,-2.314
"NWT","d1","cr23x",2008-11-20,-0.942,-7.87,-4.981,2008,11,-0.942,-7.87,-4.981
"NWT","d1","cr23x",2008-11-21,-4.619,-9.43,-6.564,2008,11,-4.619,-9.43,-6.564
"NWT","d1","cr23x",2008-11-22,-1.612,-9.05,-5.055,2008,11,-1.612,-9.05,-5.055
"NWT","d1","cr23x",2008-11-23,-5.705,-11.9,-8.82,2008,11,-5.705,-11.9,-8.82
"NWT","d1","cr23x",2008-11-24,-1.057,-11.97,-4.51,2008,11,-1.057,-11.97,-4.51
"NWT","d1","cr23x",2008-11-25,NA,NA,NA,2008,11,-0.662,-9.042,-3.896
"NWT","d1","cr23x",2008-11-26,-0.267,-6.114,-3.282,2008,11,-0.267,-6.114,-3.282
"NWT","d1","cr23x",2008-11-27,1.537,-8.2,-3.651,2008,11,1.537,-8.2,-3.651
"NWT","d1","cr23x",2008-11-28,-5.147,-12.94,-8.65,2008,11,-5.147,-12.94,-8.65
"NWT","d1","cr23x",2008-11-29,-9.88,-14.4,-11.81,2008,11,-9.88,-14.4,-11.81
"NWT","d1","cr23x",2008-11-30,-10.67,-13.9,-12.6,2008,11,-10.67,-13.9,-12.6
"NWT","d1","cr23x",2008-12-01,-6.022,-13.26,-8.98,2008,12,-6.022,-13.26,-8.98
"NWT","d1","cr23x",2008-12-02,-1.536,-10.36,-5.731,2008,12,-1.536,-10.36,-5.731
"NWT","d1","cr23x",2008-12-03,-9.89,-13.14,-11.93,2008,12,-9.89,-13.14,-11.93
"NWT","d1","cr23x",2008-12-04,-12.23,-18.08,-14.09,2008,12,-12.23,-18.08,-14.09
"NWT","d1","cr23x",2008-12-05,-9.63,-17.51,-13.01,2008,12,-9.63,-17.51,-13.01
"NWT","d1","cr23x",2008-12-06,-4.53,-10.76,-7.25,2008,12,-4.53,-10.76,-7.25
"NWT","d1","cr23x",2008-12-07,-3.637,-7.36,-4.977,2008,12,-3.637,-7.36,-4.977
"NWT","d1","cr23x",2008-12-08,-11.85,-16.66,-14.73,2008,12,-11.85,-16.66,-14.73
"NWT","d1","cr23x",2008-12-09,-8.39,-16.81,-14.65,2008,12,-8.39,-16.81,-14.65
"NWT","d1","cr23x",2008-12-10,-6.764,-11.14,-9.05,2008,12,-6.764,-11.14,-9.05
"NWT","d1","cr23x",2008-12-11,-9.79,-12.13,-11,2008,12,-9.79,-12.13,-11
"NWT","d1","cr23x",2008-12-12,-6.844,-11.16,-8.73,2008,12,-6.844,-11.16,-8.73
"NWT","d1","cr23x",2008-12-13,-7.75,-11.9,-9.23,2008,12,-7.75,-11.9,-9.23
"NWT","d1","cr23x",2008-12-14,-11.54,-23.41,-19.56,2008,12,-11.54,-23.41,-19.56
"NWT","d1","cr23x",2008-12-15,-14.65,-23.66,-19.6,2008,12,-14.65,-23.66,-19.6
"NWT","d1","cr23x",2008-12-16,-14.22,-18.71,-16.41,2008,12,-14.22,-18.71,-16.41
"NWT","d1","cr23x",2008-12-17,-10.22,-18.64,-15.33,2008,12,-10.22,-18.64,-15.33
"NWT","d1","cr23x",2008-12-18,-6.379,-14.69,-10.56,2008,12,-6.379,-14.69,-10.56
"NWT","d1","cr23x",2008-12-19,-12.49,-20.71,-14.98,2008,12,-12.49,-20.71,-14.98
"NWT","d1","cr23x",2008-12-20,-20.55,-25.86,-23.79,2008,12,-20.55,-25.86,-23.79
"NWT","d1","cr23x",2008-12-21,-9.33,-23.53,-16.41,2008,12,-9.33,-23.53,-16.41
"NWT","d1","cr23x",2008-12-22,NA,-12.47,-9.77,2008,12,-10.0166666666667,-12.47,-9.77
"NWT","d1","cr23x",2008-12-23,NA,NA,NA,2008,12,-10.7033333333333,-17.315,-13.045
"NWT","d1","cr23x",2008-12-24,-11.39,-22.16,-16.32,2008,12,-11.39,-22.16,-16.32
"NWT","d1","cr23x",2008-12-25,-8.67,-11.76,-10.36,2008,12,-8.67,-11.76,-10.36
"NWT","d1","cr23x",2008-12-26,-8.14,-24.53,-16.01,2008,12,-8.14,-24.53,-16.01
"NWT","d1","cr23x",2008-12-27,-15.83,-26.89,-22.86,2008,12,-15.83,-26.89,-22.86
"NWT","d1","cr23x",2008-12-28,-8.61,-16.2,-12,2008,12,-8.61,-16.2,-12
"NWT","d1","cr23x",2008-12-29,-3.553,-9.37,-6.529,2008,12,-3.553,-9.37,-6.529
"NWT","d1","cr23x",2008-12-30,-6.981,-9.38,-8.34,2008,12,-6.981,-9.38,-8.34
"NWT","d1","cr23x",2008-12-31,-5.43,-9.67,-8.16,2008,12,-5.43,-9.67,-8.16
"NWT","d1","cr23x",2009-01-01,-8.41,-11.14,-9.78,2009,1,-8.41,-11.14,-9.78
"NWT","d1","cr23x",2009-01-02,-4.138,-9.34,-7.06,2009,1,-4.138,-9.34,-7.06
"NWT","d1","cr23x",2009-01-03,-7.46,-21.48,-14.13,2009,1,-7.46,-21.48,-14.13
"NWT","d1","cr23x",2009-01-04,-15.33,-21.44,-17.8,2009,1,-15.33,-21.44,-17.8
"NWT","d1","cr23x",2009-01-05,-14.41,-19.24,-16.82,2009,1,-14.41,-19.24,-16.82
"NWT","d1","cr23x",2009-01-06,-14.85,-18.64,-16.94,2009,1,-14.85,-18.64,-16.94
"NWT","d1","cr23x",2009-01-07,-8.17,-11.45,-9.62,2009,1,-8.17,-11.45,-9.62
"NWT","d1","cr23x",2009-01-08,-4.951,-9.01,-7.11,2009,1,-4.951,-9.01,-7.11
"NWT","d1","cr23x",2009-01-09,-5.425,-17.38,-12.73,2009,1,-5.425,-17.38,-12.73
"NWT","d1","cr23x",2009-01-10,-14.55,-17.78,-16.06,2009,1,-14.55,-17.78,-16.06
"NWT","d1","cr23x",2009-01-11,-12.56,-12.92,-12.74,2009,1,-12.56,-12.92,-12.74
"NWT","d1","cr23x",2009-01-12,-12.36,-16.57,-14.62,2009,1,-12.36,-16.57,-14.62
"NWT","d1","cr23x",2009-01-13,-11.43,-13.35,-12.4,2009,1,-11.43,-13.35,-12.4
"NWT","d1","cr23x",2009-01-14,-10.9,-13.62,-12.08,2009,1,-10.9,-13.62,-12.08
"NWT","d1","cr23x",2009-01-15,-9.46,-12.23,-10.94,2009,1,-9.46,-12.23,-10.94
"NWT","d1","cr23x",2009-01-16,-2.991,-11.34,-6.776,2009,1,-2.991,-11.34,-6.776
"NWT","d1","cr23x",2009-01-17,-3.675,-8.91,-6.108,2009,1,-3.675,-8.91,-6.108
"NWT","d1","cr23x",2009-01-18,-3.966,-7.58,-5.969,2009,1,-3.966,-7.58,-5.969
"NWT","d1","cr23x",2009-01-19,-0.809,-7.22,-4.084,2009,1,-0.809,-7.22,-4.084
"NWT","d1","cr23x",2009-01-20,1.019,-4.175,-2.072,2009,1,1.019,-4.175,-2.072
"NWT","d1","cr23x",2009-01-21,0.906,-5.909,-2.344,2009,1,0.906,-5.909,-2.344
"NWT","d1","cr23x",2009-01-22,-3.24,-6.931,-4.835,2009,1,-3.24,-6.931,-4.835
"NWT","d1","cr23x",2009-01-23,-3.944,-9.15,-6.046,2009,1,-3.944,-9.15,-6.046
"NWT","d1","cr23x",2009-01-24,-4.836,-9.02,-6.848,2009,1,-4.836,-9.02,-6.848
"NWT","d1","cr23x",2009-01-25,-7.23,-10.84,-9.28,2009,1,-7.23,-10.84,-9.28
"NWT","d1","cr23x",2009-01-26,-9.91,-15.99,-13.27,2009,1,-9.91,-15.99,-13.27
"NWT","d1","cr23x",2009-01-27,-19.43,-22,-20.38,2009,1,-19.43,-22,-20.38
"NWT","d1","cr23x",2009-01-28,-15.27,-20.27,-17.95,2009,1,-15.27,-20.27,-17.95
"NWT","d1","cr23x",2009-01-29,-15.14,-21.37,-18.65,2009,1,-15.14,-21.37,-18.65
"NWT","d1","cr23x",2009-01-30,-4.914,-15.34,-9.74,2009,1,-4.914,-15.34,-9.74
"NWT","d1","cr23x",2009-01-31,-5.567,-12.57,-8.84,2009,1,-5.567,-12.57,-8.84
"NWT","d1","cr23x",2009-02-01,-12.18,-16.14,-14.56,2009,2,-12.18,-16.14,-14.56
"NWT","d1","cr23x",2009-02-02,-11.03,-15.95,-13.46,2009,2,-11.03,-15.95,-13.46
"NWT","d1","cr23x",2009-02-03,-7.35,-11.4,-9.52,2009,2,-7.35,-11.4,-9.52
"NWT","d1","cr23x",2009-02-04,-0.522,-8.41,-4.692,2009,2,-0.522,-8.41,-4.692
"NWT","d1","cr23x",2009-02-05,-1.161,-7.22,-4.26,2009,2,-1.161,-7.22,-4.26
"NWT","d1","cr23x",2009-02-06,-2.611,-10.08,-7.81,2009,2,-2.611,-10.08,-7.81
"NWT","d1","cr23x",2009-02-07,-4.229,-10.18,-8.26,2009,2,-4.229,-10.18,-8.26
"NWT","d1","cr23x",2009-02-08,-1.099,-11.53,-4.907,2009,2,-1.099,-11.53,-4.907
"NWT","d1","cr23x",2009-02-09,-11.23,-15.03,-13.33,2009,2,-11.23,-15.03,-13.33
"NWT","d1","cr23x",2009-02-10,-7.19,-17.56,-13.7,2009,2,-7.19,-17.56,-13.7
"NWT","d1","cr23x",2009-02-11,-14.32,-17.72,-15.94,2009,2,-14.32,-17.72,-15.94
"NWT","d1","cr23x",2009-02-12,-7.12,-16.85,-13.78,2009,2,-7.12,-16.85,-13.78
"NWT","d1","cr23x",2009-02-13,-14.28,-17.92,-15.91,2009,2,-14.28,-17.92,-15.91
"NWT","d1","cr23x",2009-02-14,-11.44,-17.22,-15.35,2009,2,-11.44,-17.22,-15.35
"NWT","d1","cr23x",2009-02-15,-9.96,-19.14,-14.4,2009,2,-9.96,-19.14,-14.4
"NWT","d1","cr23x",2009-02-16,-4.856,-11.76,-9.05,2009,2,-4.856,-11.76,-9.05
"NWT","d1","cr23x",2009-02-17,-9.62,-14.82,-12.53,2009,2,-9.62,-14.82,-12.53
"NWT","d1","cr23x",2009-02-18,-13.57,-16.55,-15.2,2009,2,-13.57,-16.55,-15.2
"NWT","d1","cr23x",2009-02-19,-13.87,-17.44,-15.78,2009,2,-13.87,-17.44,-15.78
"NWT","d1","cr23x",2009-02-20,-10.54,-16.42,-13.62,2009,2,-10.54,-16.42,-13.62
"NWT","d1","cr23x",2009-02-21,-5.889,-16.82,-10.69,2009,2,-5.889,-16.82,-10.69
"NWT","d1","cr23x",2009-02-22,-2.191,-8.41,-5.998,2009,2,-2.191,-8.41,-5.998
"NWT","d1","cr23x",2009-02-23,-3.452,-6.892,-5.038,2009,2,-3.452,-6.892,-5.038
"NWT","d1","cr23x",2009-02-24,-3.634,-7.03,-5.744,2009,2,-3.634,-7.03,-5.744
"NWT","d1","cr23x",2009-02-25,1.348,-7.64,-4.678,2009,2,1.348,-7.64,-4.678
"NWT","d1","cr23x",2009-02-26,-7.27,-11.35,-9.61,2009,2,-7.27,-11.35,-9.61
"NWT","d1","cr23x",2009-02-27,-8.58,-20.05,-14.96,2009,2,-8.58,-20.05,-14.96
"NWT","d1","cr23x",2009-02-28,-7.34,-19.31,-11.78,2009,2,-7.34,-19.31,-11.78
"NWT","d1","cr23x",2009-03-01,-0.972,-8.27,-3.721,2009,3,-0.972,-8.27,-3.721
"NWT","d1","cr23x",2009-03-02,3.067,-3.658,-0.434,2009,3,3.067,-3.658,-0.434
"NWT","d1","cr23x",2009-03-03,0.76,-4.744,-2.8,2009,3,0.76,-4.744,-2.8
"NWT","d1","cr23x",2009-03-04,2.818,-4.868,-1.991,2009,3,2.818,-4.868,-1.991
"NWT","d1","cr23x",2009-03-05,-4.453,-12.98,-8.65,2009,3,-4.453,-12.98,-8.65
"NWT","d1","cr23x",2009-03-06,-6.018,-12.94,-9.3,2009,3,-6.018,-12.94,-9.3
"NWT","d1","cr23x",2009-03-07,-4.825,-16,-13.01,2009,3,-4.825,-16,-13.01
"NWT","d1","cr23x",2009-03-08,-4.051,-15.82,-9.95,2009,3,-4.051,-15.82,-9.95
"NWT","d1","cr23x",2009-03-09,-0.781,-9.65,-6.769,2009,3,-0.781,-9.65,-6.769
"NWT","d1","cr23x",2009-03-10,-8.73,-22.45,-17.03,2009,3,-8.73,-22.45,-17.03
"NWT","d1","cr23x",2009-03-11,-4.274,-14.82,-9.76,2009,3,-4.274,-14.82,-9.76
"NWT","d1","cr23x",2009-03-12,-6.417,-12.11,-9.38,2009,3,-6.417,-12.11,-9.38
"NWT","d1","cr23x",2009-03-13,-4.274,-14.36,-10.15,2009,3,-4.274,-14.36,-10.15
"NWT","d1","cr23x",2009-03-14,-1.684,-11.34,-7.27,2009,3,-1.684,-11.34,-7.27
"NWT","d1","cr23x",2009-03-15,-4.394,-11.41,-8.03,2009,3,-4.394,-11.41,-8.03
"NWT","d1","cr23x",2009-03-16,0.229,-8.38,-4.601,2009,3,0.229,-8.38,-4.601
"NWT","d1","cr23x",2009-03-17,1.477,-5.235,-2.905,2009,3,1.477,-5.235,-2.905
"NWT","d1","cr23x",2009-03-18,-1.098,-6.97,-4.427,2009,3,-1.098,-6.97,-4.427
"NWT","d1","cr23x",2009-03-19,2.586,-6.3,-2.557,2009,3,2.586,-6.3,-2.557
"NWT","d1","cr23x",2009-03-20,3.323,-4.178,-1.708,2009,3,3.323,-4.178,-1.708
"NWT","d1","cr23x",2009-03-21,5.632,-3.322,0.688,2009,3,5.632,-3.322,0.688
"NWT","d1","cr23x",2009-03-22,5.623,-8.05,-1.097,2009,3,5.623,-8.05,-1.097
"NWT","d1","cr23x",2009-03-23,-7.58,-14.83,-11.36,2009,3,-7.58,-14.83,-11.36
"NWT","d1","cr23x",2009-03-24,-10.31,-16.39,-13.91,2009,3,-10.31,-16.39,-13.91
"NWT","d1","cr23x",2009-03-25,-12.28,-16.19,-14.1,2009,3,-12.28,-16.19,-14.1
"NWT","d1","cr23x",2009-03-26,-13.03,-21.98,-17.7,2009,3,-13.03,-21.98,-17.7
"NWT","d1","cr23x",2009-03-27,-5.571,-22.34,-15.16,2009,3,-5.571,-22.34,-15.16
"NWT","d1","cr23x",2009-03-28,-9.07,-16.65,-12.26,2009,3,-9.07,-16.65,-12.26
"NWT","d1","cr23x",2009-03-29,0.443,-15.15,-6.937,2009,3,0.443,-15.15,-6.937
"NWT","d1","cr23x",2009-03-30,-13.91,-20.71,-18.6,2009,3,-13.91,-20.71,-18.6
"NWT","d1","cr23x",2009-03-31,-12.92,-19.43,-15.11,2009,3,-12.92,-19.43,-15.11
"NWT","d1","cr23x",2009-04-01,-9.72,-17.36,-14.28,2009,4,-9.72,-17.36,-14.28
"NWT","d1","cr23x",2009-04-02,-8.36,-17.91,-12.84,2009,4,-8.36,-17.91,-12.84
"NWT","d1","cr23x",2009-04-03,-3.668,-9.66,-7.68,2009,4,-3.668,-9.66,-7.68
"NWT","d1","cr23x",2009-04-04,NA,NA,NA,2009,4,-8.304,-14.21,-12.13
"NWT","d1","cr23x",2009-04-05,-12.94,-18.76,-16.58,2009,4,-12.94,-18.76,-16.58
"NWT","d1","cr23x",2009-04-06,-6.106,-18.32,-10.86,2009,4,-6.106,-18.32,-10.86
"NWT","d1","cr23x",2009-04-07,-2.438,-8.94,-5.542,2009,4,-2.438,-8.94,-5.542
"NWT","d1","cr23x",2009-04-08,4.644,-10.41,-2.038,2009,4,4.644,-10.41,-2.038
"NWT","d1","cr23x",2009-04-09,-5.795,-11.91,-9.29,2009,4,-5.795,-11.91,-9.29
"NWT","d1","cr23x",2009-04-10,-0.283,-9.09,-5.495,2009,4,-0.283,-9.09,-5.495
"NWT","d1","cr23x",2009-04-11,-0.435,-8.01,-4.606,2009,4,-0.435,-8.01,-4.606
"NWT","d1","cr23x",2009-04-12,-2.332,-9.03,-6.503,2009,4,-2.332,-9.03,-6.503
"NWT","d1","cr23x",2009-04-13,-1.604,-9.08,-5.77,2009,4,-1.604,-9.08,-5.77
"NWT","d1","cr23x",2009-04-14,0.469,-5.369,-2.732,2009,4,0.469,-5.369,-2.732
"NWT","d1","cr23x",2009-04-15,3.819,-4.757,-1.647,2009,4,3.819,-4.757,-1.647
"NWT","d1","cr23x",2009-04-16,-4.158,-7.81,-6.226,2009,4,-4.158,-7.81,-6.226
"NWT","d1","cr23x",2009-04-17,-7,-9.36,-8.17,2009,4,-7,-9.36,-8.17
"NWT","d1","cr23x",2009-04-18,-4.039,-10.63,-7.24,2009,4,-4.039,-10.63,-7.24
"NWT","d1","cr23x",2009-04-19,-4.973,-5.505,-5.231,2009,4,-4.973,-5.505,-5.231
"NWT","d1","cr23x",2009-04-20,15,-7.19,-2.241,2009,4,15,-7.19,-2.241
"NWT","d1","cr23x",2009-04-21,3.622,-4.274,-0.213,2009,4,3.622,-4.274,-0.213
"NWT","d1","cr23x",2009-04-22,4.188,-2.024,0.579,2009,4,4.188,-2.024,0.579
"NWT","d1","cr23x",2009-04-23,7.32,-0.364,2.037,2009,4,7.32,-0.364,2.037
"NWT","d1","cr23x",2009-04-24,5.443,-1.36,1.206,2009,4,5.443,-1.36,1.206
"NWT","d1","cr23x",2009-04-25,2.485,-8.31,-2.847,2009,4,2.485,-8.31,-2.847
"NWT","d1","cr23x",2009-04-26,NA,NA,NA,2009,4,0.0550000000000002,-11.31,-5.0735
"NWT","d1","cr23x",2009-04-27,-2.375,-14.31,-7.3,2009,4,-2.375,-14.31,-7.3
"NWT","d1","cr23x",2009-04-28,4.692,-4.938,-0.615,2009,4,4.692,-4.938,-0.615
"NWT","d1","cr23x",2009-04-29,7.79,-3.282,0.411,2009,4,7.79,-3.282,0.411
"NWT","d1","cr23x",2009-04-30,4.583,-5.913,0.254,2009,4,4.583,-5.913,0.254
"NWT","d1","cr23x",2009-05-01,1.647,-3.691,-1.84,2009,5,1.647,-3.691,-1.84
"NWT","d1","cr23x",2009-05-02,3.788,-4.893,-1.519,2009,5,3.788,-4.893,-1.519
"NWT","d1","cr23x",2009-05-03,-1.753,-7.5,-4.661,2009,5,-1.753,-7.5,-4.661
"NWT","d1","cr23x",2009-05-04,-2.068,-6.873,-4.378,2009,5,-2.068,-6.873,-4.378
"NWT","d1","cr23x",2009-05-05,-0.969,-5.075,-2.92,2009,5,-0.969,-5.075,-2.92
"NWT","d1","cr23x",2009-05-06,5.951,-3.884,0.615,2009,5,5.951,-3.884,0.615
"NWT","d1","cr23x",2009-05-07,5.873,-3.405,1.741,2009,5,5.873,-3.405,1.741
"NWT","d1","cr23x",2009-05-08,1.767,-9.08,-4.126,2009,5,1.767,-9.08,-4.126
"NWT","d1","cr23x",2009-05-09,1.735,-8.71,-4.229,2009,5,1.735,-8.71,-4.229
"NWT","d1","cr23x",2009-05-10,1.222,-5.28,-2.233,2009,5,1.222,-5.28,-2.233
"NWT","d1","cr23x",2009-05-11,7.61,-2.294,2.103,2009,5,7.61,-2.294,2.103
"NWT","d1","cr23x",2009-05-12,7.59,-2.2,3.038,2009,5,7.59,-2.2,3.038
"NWT","d1","cr23x",2009-05-13,1.973,-5.732,-1.597,2009,5,1.973,-5.732,-1.597
"NWT","d1","cr23x",2009-05-14,5.737,-0.869,1.819,2009,5,5.737,-0.869,1.819
"NWT","d1","cr23x",2009-05-15,4.647,-3.889,-0.804,2009,5,4.647,-3.889,-0.804
"NWT","d1","cr23x",2009-05-16,6.925,-5.087,1.055,2009,5,6.925,-5.087,1.055
"NWT","d1","cr23x",2009-05-17,10.18,0.061,4.662,2009,5,10.18,0.061,4.662
"NWT","d1","cr23x",2009-05-18,13.7,3.867,7.87,2009,5,13.7,3.867,7.87
"NWT","d1","cr23x",2009-05-19,11.73,1.397,6.455,2009,5,11.73,1.397,6.455
"NWT","d1","cr23x",2009-05-20,10.5,1.563,5.081,2009,5,10.5,1.563,5.081
"NWT","d1","cr23x",2009-05-21,5.308,-0.563,1.861,2009,5,5.308,-0.563,1.861
"NWT","d1","cr23x",2009-05-22,7.76,-0.66,2.544,2009,5,7.76,-0.66,2.544
"NWT","d1","cr23x",2009-05-23,1.991,-1.281,0.481,2009,5,1.991,-1.281,0.481
"NWT","d1","cr23x",2009-05-24,6.024,-1.112,1.349,2009,5,6.024,-1.112,1.349
"NWT","d1","cr23x",2009-05-25,NA,NA,NA,2009,5,4.1675,-2.4265,-0.1675
"NWT","d1","cr23x",2009-05-26,2.311,-3.741,-1.684,2009,5,2.311,-3.741,-1.684
"NWT","d1","cr23x",2009-05-27,5.197,-4.285,-0.261,2009,5,5.197,-4.285,-0.261
"NWT","d1","cr23x",2009-05-28,8.05,-0.939,2.066,2009,5,8.05,-0.939,2.066
"NWT","d1","cr23x",2009-05-29,10.9,0.3,3.89,2009,5,10.9,0.3,3.89
"NWT","d1","cr23x",2009-05-30,8.27,0.37,2.892,2009,5,8.27,0.37,2.892
"NWT","d1","cr23x",2009-05-31,10.09,0.326,3.078,2009,5,10.09,0.326,3.078
"NWT","d1","cr23x",2009-06-01,4.98,-0.421,1.356,2009,6,4.98,-0.421,1.356
"NWT","d1","cr23x",2009-06-02,0.449,-3.288,-1.363,2009,6,0.449,-3.288,-1.363
"NWT","d1","cr23x",2009-06-03,6.006,-1.103,0.784,2009,6,6.006,-1.103,0.784
"NWT","d1","cr23x",2009-06-04,NA,NA,NA,2009,6,14.343,0.148,3.0475
"NWT","d1","cr23x",2009-06-05,22.68,1.399,5.311,2009,6,22.68,1.399,5.311
"NWT","d1","cr23x",2009-06-06,7.28,-0.344,2.398,2009,6,7.28,-0.344,2.398
